"code","error","x-global-transaction-id","usage__text_units","usage__text_characters","usage__features","language","keywords__text","keywords__sentiment__score","keywords__sentiment__label","keywords__relevance","keywords__emotion__sadness","keywords__emotion__joy","keywords__emotion__fear","keywords__emotion__disgust","keywords__emotion__anger"
"","","","1","25","1","en","color","0.53614","positive","0.94866","0.090979","0.172173","0.074417","0.021115","0.054218"
"","","","1","22","1","en","applicator","0.721207","positive","0.99694","0.15857","0.543518","0.062614","0.118477","0.075906"
"","","","1","17","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce910bcf0061","","","","","","","","","","","","",""
"","","","1","29","1","en","lips crack","-0.496654","negative","0.916387","0.223032","0.343355","0.129074","0.295764","0.184649"
"","","","1","43","1","en","lips","0.886109","positive","0.994506","0.027855","0.664306","0.066367","0.225178","0.025109"
"400","invalid request: content is empty","683fc2df5a72ce910b12007d","","","","","","","","","","","","",""
"","","","1","55","1","en","applicator","0","neutral","0.966485","0.493029","0.109875","0.157583","0.038274","0.030349"
"400","invalid request: content is empty","683fc2df5a72ce920b1200ed","","","","","","","","","","","","",""
"","","","1","126","1","en","thicker applicator","0.533267","positive","0.938707","0.105903","0.705085","0.051081","0.015952","0.039906"
"","","","1","41","1","en","","","","","","","","",""
"","","","1","140","1","en","lips moisture","0.929526","positive","0.963307","0.056141","0.864982","0.027123","0.010684","0.018678"
"","","","1","56","1","en","smoother texture.","0.886569","positive","0.967575","0.090003","0.308981","0.045897","0.010984","0.007684"
"","","","1","96","1","en","compliments","0.929841","positive","0.944325","0.089197","0.856191","0.006114","0.002473","0.005995"
"","","","1","17","1","en","better color","0.580993","positive","0.971863","0.057781","0.755058","0.026011","0.00237","0.012382"
"","","","1","72","1","en","applicator","-0.685987","negative","0.973357","0.227359","0.227462","0.0712","0.094491","0.100229"
"","","","1","124","1","en","lip gloss","0","neutral","0.9355","0.118304","0.674814","0.065934","0.041483","0.047064"
"","","","1","19","1","en","applicator","0.78608","positive","0.994152","0.00324","0.991375","0.000628","0.000559","0.001185"
"","","","1","150","1","en","lip gloss","0.515189","positive","0.996938","0.052454","0.796618","0.012404","0.051415","0.094416"
"","","","1","49","1","en","long lasting","0.850152","positive","0.995123","0.134502","0.55112","0.045442","0.007076","0.014813"
"","","","1","111","1","en","lips","0","neutral","0.981798","0.074694","0.683648","0.119669","0.095033","0.089424"
"","","","1","71","1","en","lip gloss","0.826817","positive","0.980296","0.071581","0.738048","0.082334","0.044839","0.031746"
"400","invalid request: content is empty","683fc2df5a72ce920bcf04e1","","","","","","","","","","","","",""
"","","","1","100","1","en","lips","0.727067","positive","0.912343","0.162158","0.544945","0.064782","0.067338","0.074936"
"","","","1","89","1","en","product","0","neutral","0.93719","0.148","0.429579","0.015523","0.009425","0.070299"
"","","","1","91","1","en","lips","0.97435","positive","0.904631","0.11156","0.797238","0.055432","0.022872","0.028434"
"","","","1","32","1","en","applicator","0","neutral","0.919699","0.010228","0.957827","0.006875","0.003561","0.00835"
"400","invalid request: content is empty","683fc2df5a72ce920b12024d","","","","","","","","","","","","",""
"","","","1","43","1","en","lips","0","neutral","0.995641","0.145108","0.394817","0.207128","0.192856","0.03128"
"","","","1","67","1","en","applicator","0.699031","positive","0.914763","0.145513","0.681983","0.039079","0.021378","0.050699"
"400","invalid request: content is empty","683fc2df5a72ce920bcf0021","","","","","","","","","","","","",""
"","","","1","100","1","en","applicator","0","neutral","0.997737","0.440651","0.227527","0.16791","0.049175","0.037958"
"","","","1","96","1","en","shimmer","0","neutral","0.988513","0.057407","0.539729","0.045438","0.419617","0.013923"
"","","","1","66","1","en","lips","-0.445922","negative","0.932335","0.285193","0.416419","0.182762","0.055505","0.051458"
"","","","1","82","1","en","sample","0","neutral","0.998999","0.023074","0.452245","0.051537","0.023165","0.037668"
"400","invalid request: content is empty","683fc2df5a72ce920bcf0121","","","","","","","","","","","","",""
"","","","1","44","1","en","applicator","0","neutral","0.951363","0.061636","0.62886","0.022331","0.003673","0.045423"
"","","","1","23","1","en","long lasting","0","neutral","0.969146","0.461072","0.088745","0.095096","0.050178","0.068553"
"400","invalid request: content is empty","683fc2df5a72ce920b12025d","","","","","","","","","","","","",""
"400","not enough text provided for language detection","683fc2df5a72ce920cabf779","","","","","","","","","","","","",""
"400","not enough text provided for language detection","683fc2df5a72ce920cabf789","","","","","","","","","","","","",""
"","","","1","53","1","en","applicator","0.613908","positive","0.97313","0.140287","0.187448","0.04529","0.009105","0.01471"
"","","","1","105","1","en","lips","0","neutral","0.9041","0.307588","0.220838","0.188727","0.141639","0.057321"
"","","","1","16","1","en","color","0.598548","positive","0.91615","0.085035","0.288312","0.066166","0.015896","0.043489"
"","","","1","48","1","en","applicator","0","neutral","0.951886","0.405026","0.505694","0.046947","0.014496","0.026876"
"","","","1","37","1","en","texture","0.845694","positive","0.990635","0.045193","0.635679","0.040971","0.007163","0.021827"
"","","","1","105","1","en","shimmery effect","0.408476","positive","0.903255","0.320098","0.11828","0.204196","0.010595","0.014554"
"","","","1","85","1","en","color","0.685004","positive","0.954376","0.107456","0.137059","0.104292","0.014172","0.030977"
"","","","1","105","1","en","applicator tip","0.498125","positive","0.995049","0.105772","0.811516","0.053178","0.025354","0.007877"
"400","invalid request: content is empty","683fc2df5a72ce920cabf799","","","","","","","","","","","","",""
"","","","1","34","1","en","color","-0.480011","negative","0.943465","0.312924","0.096079","0.092598","0.009272","0.049544"
"","","","1","42","1","en","applicator","0","neutral","0.94349","0.170647","0.128397","0.058339","0.010189","0.061053"
"","","","1","85","1","en","coat","-0.311013","negative","0.98255","0.190313","0.378876","0.053918","0.115197","0.132324"
"","","","1","98","1","en","applicator","0.925153","positive","0.926485","0.020457","0.833227","0.015057","0.005237","0.008221"
"400","invalid request: content is empty","683fc2df5a72ce920cabf7e9","","","","","","","","","","","","",""
"","","","1","43","1","en","","","","","","","","",""
"","","","1","31","1","en","applicator","0","neutral","0.93886","0.199631","0.283558","0.053435","0.051675","0.161722"
"","","","1","39","1","en","color","0.484943","positive","0.921861","0.115587","0.218968","0.054427","0.019545","0.129274"
"","","","1","33","1","en","little darker","0","neutral","0.987856","0.215068","0.039335","0.596117","0.016126","0.025295"
"400","not enough text provided for language detection","683fc2df5a72ce920cabf849","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce920cabf869","","","","","","","","","","","","",""
"","","","1","24","1","en","color","0.696341","positive","0.96681","0.057044","0.647886","0.024008","0.00494","0.032302"
"","","","1","75","1","en","applicator tip","-0.403836","negative","0.954789","0.411289","0.341281","0.208911","0.043358","0.020208"
"","","","1","34","1","en","applicator","0.596236","positive","0.968884","0.090684","0.839624","0.024295","0.006678","0.015353"
"400","invalid request: content is empty","683fc2df5a72ce9201370beb","","","","","","","","","","","","",""
"","","","1","20","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce920cabf8f9","","","","","","","","","","","","",""
"","","","1","127","1","en","pink color","-0.310795","negative","0.979695","0.028327","0.70442","0.08286","0.00953","0.047693"
"","","","1","114","1","en","w/e bigger   applicator","0","neutral","0.980231","0.094178","0.480626","0.047469","0.010654","0.008015"
"400","invalid request: content is empty","683fc2df5a72ce920bcf04c1","","","","","","","","","","","","",""
"","","","1","13","1","en","","","","","","","","",""
"","","","1","62","1","en","bit","0","neutral","0.90034","0.105234","0.710745","0.076046","0.012686","0.031374"
"","","","1","43","1","en","applicator","0","neutral","0.963169","0.26449","0.496655","0.037042","0.036882","0.015615"
"","","","1","27","1","en","lips","-0.37932","negative","0.963868","0.425336","0.283919","0.230862","0.120169","0.067002"
"","","","1","18","1","en","color","0.713906","positive","0.964739","0.05386","0.392418","0.05372","0.011881","0.015879"
"","","","1","41","1","en","shiny result","0.744719","positive","0.903405","0.087478","0.625182","0.032331","0.008557","0.052004"
"","","","1","135","1","en","product","0","neutral","0.934107","0.379422","0.107707","0.070669","0.053524","0.066635"
"400","invalid request: content is empty","683fc2df5a72ce920cabf989","","","","","","","","","","","","",""
"","","","1","25","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce920cabf979","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce920c323c65","","","","","","","","","","","","",""
"","","","1","39","1","en","lips","-0.303645","negative","0.947149","0.359692","0.305773","0.185234","0.15846","0.093078"
"400","not enough text provided for language detection","683fc2df5a72ce920cabf7f9","","","","","","","","","","","","",""
"","","","1","92","1","en","Shimmery effect","0.581393","positive","0.918381","0.174277","0.517313","0.053908","0.004539","0.017943"
"","","","1","26","1","en","applicator","0","neutral","0.934069","0.1789","0.429968","0.108619","0.029768","0.117516"
"","","","1","74","1","en","lips","0.601609","positive","0.927091","0.343565","0.255145","0.285323","0.061619","0.03443"
"","","","1","24","1","en","packaging","0","neutral","0.94062","0.019017","0.453487","0.034164","0.010225","0.084009"
"","","","1","30","1","en","long lasting","0","neutral","0.991132","0.535453","0.192238","0.131634","0.040617","0.06443"
"","","","1","73","1","en","applicator","0","neutral","0.909682","0.151595","0.751733","0.0193","0.006313","0.010736"
"","","","1","51","1","en","applicator","0","neutral","0.912969","0.159979","0.060068","0.223923","0.076612","0.032451"
"","","","1","105","1","en","color","0.6447","positive","0.935467","0.075143","0.55907","0.033892","0.010081","0.041665"
"400","invalid request: content is empty","683fc2df5a72ce920cabf9d9","","","","","","","","","","","","",""
"","","","1","63","1","en","little more shine","0.839067","positive","0.945428","0.411835","0.509754","0.067733","0.020584","0.034534"
"","","","1","82","1","en","perfect fit","0.915035","positive","0.935782","0.173426","0.792546","0.01681","0.003064","0.013062"
"","","","1","117","1","en","long lasting effect","0.734667","positive","0.994424","0.538194","0.139086","0.185768","0.069704","0.051621"
"","","","1","65","1","en","look","0.943028","positive","0.983715","0.129265","0.412459","0.043976","0.056683","0.056684"
"","","","1","29","1","en","applicator","0.620502","positive","0.958685","0.08862","0.799852","0.016857","0.012187","0.048461"
"","","","1","70","1","en","Better applicator","0","neutral","0.948578","0.064818","0.787018","0.013477","0.005483","0.0441"
"","","","1","55","1","en","applicator","0","neutral","0.923277","0.124389","0.691328","0.040014","0.014019","0.012855"
"400","not enough text provided for language detection","683fc2df5a72ce920bcf0151","","","","","","","","","","","","",""
"","","","1","62","1","en","lips","0.82795","positive","0.98204","0.28538","0.504726","0.135971","0.057868","0.070929"
"","","","1","48","1","en","way","0.536229","positive","0.939133","0.070471","0.847025","0.018392","0.014205","0.025349"
"","","","1","177","1","en","applicator brush","0.754876","positive","0.99196","0.141681","0.7238","0.001909","0.012383","0.019633"
"","","","1","77","1","en","product","0","neutral","0.932531","0.271299","0.243028","0.034215","0.031141","0.028596"
"","","","1","146","1","en","applicator tip","-0.68029","negative","0.964096","0.682053","0.05704","0.247467","0.113577","0.062629"
"400","invalid request: content is empty","683fc2df5a72ce910bcf0511","","","","","","","","","","","","",""
"","","","1","76","1","en","applicator","0.717446","positive","0.92471","0.332534","0.495494","0.14833","0.039252","0.044929"
"","","","1","68","1","en","better lip-gloss","0.565513","positive","0.920949","0.352978","0.413224","0.089412","0.05476","0.082377"
"","","","1","61","1","en","applicator","0.451785","positive","0.986114","0.15298","0.568012","0.013604","0.026578","0.079152"
"","","","1","24","1","en","","","","","","","","",""
"","","","1","50","1","en","better shade","-0.327848","negative","0.930146","0.136841","0.681006","0.059298","0.053823","0.054681"
"400","invalid request: content is empty","683fc2df5a72ce930c323c25","","","","","","","","","","","","",""
"","","","1","21","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930bcf0461","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930cabf859","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930cabf7d9","","","","","","","","","","","","",""
"","","","1","19","1","en","color","0.514711","positive","0.964739","0.299189","0.494575","0.034781","0.005208","0.031665"
"","","","1","9","1","en","color","0.438365","positive","0.927397","0","0","0","0","0"
"","","","1","91","1","en","applicator","0.723616","positive","0.98503","0.085723","0.828595","0.022503","0.008991","0.041428"
"400","invalid request: content is empty","683fc2df5a72ce930cabfa09","","","","","","","","","","","","",""
"","","","1","25","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930c323c45","","","","","","","","","","","","",""
"","","","1","58","1","en","color","0","neutral","0.994174","0.213974","0.171192","0.14757","0.040648","0.085384"
"400","invalid request: content is empty","683fc2df5a72ce930c323c55","","","","","","","","","","","","",""
"","","","1","87","1","en","applicator","0.590652","positive","0.916338","0.48298","0.427777","0.095662","0.030633","0.042323"
"","","","1","37","1","en","product","-0.702309","negative","0.916502","0.438804","0.256533","0.086221","0.053492","0.036892"
"400","invalid request: content is empty","683fc2df5a72ce920bcf0501","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930b11fffd","","","","","","","","","","","","",""
"","","","1","79","1","en","grow look","0.956932","positive","0.99326","0.119638","0.439193","0.050879","0.066101","0.090187"
"","","","1","37","1","en","little bit","0","neutral","0.935752","0.11758","0.596494","0.055101","0.011951","0.043402"
"400","invalid request: content is empty","683fc2df5a72ce930b11ffcd","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930bcf02b1","","","","","","","","","","","","",""
"","","","1","46","1","en","BETTE","0.688742","positive","0.937538","","","","",""
"","","","1","133","1","en","lips","0.947396","positive","0.921831","0.20355","0.754456","0.037652","0.008513","0.008736"
"","","","1","15","1","en","","","","","","","","",""
"","","","1","52","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930b12028d","","","","","","","","","","","","",""
"","","","1","76","1","en","lips","0.491227","positive","0.980269","0.087449","0.49305","0.126481","0.041856","0.022029"
"","","","1","53","1","en","texture","0","neutral","0.933311","0.062137","0.466464","0.032859","0.007529","0.038137"
"","","","1","101","1","en","huge deal","0","neutral","0.960805","0.079044","0.254559","0.105599","0.019882","0.279258"
"","","","1","18","1","en","","","","","","","","",""
"","","","1","46","1","en","smaller brush","0","neutral","0.960156","0.109577","0.402822","0.094257","0.011293","0.034836"
"","","","1","47","1","en","bit","-0.476648","negative","0.921797","0.603118","0.145622","0.171516","0.035073","0.069606"
"","","","1","39","1","en","","","","","","","","",""
"","","","1","113","1","en","APPLICATOR","0","neutral","0.966954","0.069411","0.556365","0.013055","0.033012","0.330465"
"","","","1","50","1","en","scent","-0.700992","negative","0.949471","0.148831","0.179551","0.091248","0.074744","0.088473"
"","","","1","27","1","en","applicator","0.752077","positive","0.99694","0.033038","0.758615","0.116472","0.010086","0.092645"
"","","","1","56","1","en","lack","-0.443824","negative","0.913626","0.166637","0.232408","0.049099","0.01692","0.012748"
"400","not enough text provided for language detection","683fc2df5a72ce930b12030d","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930bcf02d1","","","","","","","","","","","","",""
"","","","1","90","1","en","lip gloss","-0.322135","negative","0.923926","0.356032","0.153864","0.12132","0.260958","0.248224"
"","","","1","75","1","en","lips","0.876037","positive","0.992426","0.40603","0.330388","0.230276","0.041707","0.0495"
"400","invalid request: content is empty","683fc2df5a72ce930b1200fd","","","","","","","","","","","","",""
"","","","1","77","1","en","applicator tip","-0.32281","negative","0.977833","0.232125","0.537397","0.162843","0.038726","0.012955"
"","","","1","58","1","en","nicer shine","0.900408","positive","0.919197","0.15996","0.80876","0.012212","0.001602","0.01388"
"","","","1","29","1","en","applicator","0.620502","positive","0.958685","0.08862","0.799852","0.016857","0.012187","0.048461"
"400","invalid request: content is empty","683fc2df5a72ce930b12032d","","","","","","","","","","","","",""
"","","","1","47","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930bcf0371","","","","","","","","","","","","",""
"","","","1","103","1","en","stickiness","-0.74941","negative","0.967782","0.323397","0.288562","0.337213","0.067343","0.030515"
"","","","1","83","1","en","softness","0.716641","positive","0.96898","0.189805","0.705728","0.028541","0.009415","0.018878"
"","","","1","240","1","en","long lasting effect","-0.389544","negative","0.908337","0.594621","0.056576","0.153628","0.019552","0.027588"
"400","not enough text provided for language detection","683fc2df5a72ce930cabfa59","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930bcf03a1","","","","","","","","","","","","",""
"","","","1","117","1","en","eye color","0.8971","positive","0.938582","0.198992","0.622173","0.143368","0.008177","0.009261"
"","","","1","20","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce930b12037d","","","","","","","","","","","","",""
"","","","1","107","1","en","moisture effect","0","neutral","0.903738","0.210329","0.47386","0.006253","0.004762","0.009095"
"","","","1","23","1","en","product","-0.522251","negative","0.94062","0.453605","0.09376","0.091996","0.024279","0.032609"
"","","","1","67","1","en","applicator","0.654124","positive","0.99948","0.278934","0.368118","0.095668","0.085617","0.070171"
"","","","1","27","1","en","lips","0.576572","positive","0.94725","0.097787","0.741752","0.043433","0.06459","0.042702"
"","","","1","25","1","en","color","0.696341","positive","0.976031","0.057044","0.647886","0.024008","0.00494","0.032302"
"","","","1","115","1","en","color","-0.841972","negative","0.986526","0.677916","0.10272","0.173362","0.015698","0.060751"
"","","","1","32","1","en","APPICATOR TIP","0.75771","positive","0.935854","0.019041","0.963342","0.012362","0.002121","0.004013"
"","","","1","53","1","en","better quality","0.821224","positive","0.932707","0.083497","0.710258","0.038709","0.026945","0.066664"
"","","","1","26","1","en","color","0","neutral","0.94866","0.043205","0.721907","0.053437","0.005112","0.028458"
"400","invalid request: content is empty","683fc2df5a72ce940cabfa39","","","","","","","","","","","","",""
"","","","1","33","1","en","little bit","0","neutral","0.914996","0.301189","0.066236","0.603706","0.018582","0.028923"
"","","","1","88","1","en","","","","","","","","",""
"","","","1","37","1","en","","","","","","","","",""
"400","invalid request: content is empty","0e7fa6da5a72ce940ce19175","","","","","","","","","","","","",""
"","","","1","14","1","en","","","","","","","","",""
"","","","1","37","1","en","","","","","","","","",""
"400","not enough text provided for language detection","0e7fa6da5a72ce940ce191b5","","","","","","","","","","","","",""
"","","","1","70","1","en","lips","0","neutral","0.906185","0.261692","0.455294","0.159329","0.19882","0.059383"
"","","","1","42","1","en","","","","","","","","",""
"","","","1","49","1","en","scent","-0.676858","negative","0.901073","0.574267","0.091751","0.17025","0.086486","0.113804"
"","","","1","41","1","en","wand","0.638715","positive","0.926926","0.285349","0.235005","0.127848","0.10259","0.137487"
"","","","1","45","1","en","","","","","","","","",""
"","","","1","26","1","en","","","","","","","","",""
"","","","1","54","1","en","product","0","neutral","0.920404","0.426615","0.189491","0.057781","0.025341","0.039557"
"400","invalid request: content is empty","0e7fa6da5a72ce940ce192b5","","","","","","","","","","","","",""
"","","","1","34","1","en","bit","-0.759828","negative","0.917491","0.148424","0.253101","0.117749","0.01412","0.044959"
"","","","1","39","1","en","try","-0.296997","negative","0.948451","0.31165","0.261119","0.118475","0.088687","0.091566"
"","","","1","31","1","en","applicator","0","neutral","0.942053","0.03766","0.512604","0.054974","0.01883","0.03352"
"","","","1","58","1","en","","","","","","","","",""
"","","","1","126","1","en","better shimmery look","0.748623","positive","0.906305","0.171537","0.638446","0.131464","0.040438","0.024683"
"","","","1","156","1","en","non stickiness","-0.524657","negative","0.996393","0.267681","0.053612","0.231002","0.160708","0.043763"
"","","","1","107","1","en","product","-0.570513","negative","0.91763","0.393755","0.397289","0.157579","0.021693","0.036934"
"","","","1","24","1","en","bit","-0.310761","negative","0.975932","0.424083","0.184097","0.205941","0.082444","0.119697"
"400","invalid request: content is empty","0e7fa6da5a72ce940ce19335","","","","","","","","","","","","",""
"","","","1","17","1","en","color","0.754668","positive","0.94062","0.00779","0.601291","0.016852","0.000714","0.007851"
"","","","1","9","1","en","color","0.438365","positive","0.927397","0","0","0","0","0"
"","","","1","86","1","en","product formula","0.489493","positive","0.903944","0.090012","0.681193","0.071925","0.002321","0.028875"
"","","","1","73","1","en","chubby applicator sponge","0.676916","positive","0.965951","0.033416","0.859707","0.014895","0.010259","0.014516"
"","","","1","27","1","en","applicator tip","0.678073","positive","0.928785","0.112066","0.679818","0.187949","0.053018","0.00885"
"","","","1","53","1","en","smoother  w/e ne","0","neutral","0.970236","0.178613","0.275325","0.044691","0.008739","0.016128"
"","","","1","38","1","en","applicator","0.913507","positive","0.973539","0.083057","0.226713","0.04209","0.063966","0.080732"
"","","","1","17","1","en","shine","0.808232","positive","0.994292","0.264452","0.645412","0.00711","0.00237","0.011703"
"","","","1","144","1","en","color shimmer","0.664923","positive","0.966592","0.341487","0.542105","0.117841","0.016463","0.020866"
"","","","1","67","1","en","lips","0","neutral","0.99206","0.215592","0.156375","0.120669","0.087666","0.051804"
"","","","1","27","1","en","wand","0","neutral","0.917604","0.10763","0.486397","0.045239","0.026885","0.064533"
"","","","1","85","1","en","applicator","0","neutral","0.906504","0.080679","0.291901","0.073633","0.007266","0.003926"
"","","","1","84","1","en","product","0","neutral","0.93039","0.564174","0.222924","0.101515","0.118724","0.05449"
"400","not enough text provided for language detection","683fc2df5a72ce940b12038d","","","","","","","","","","","","",""
"","","","1","32","1","en","PRODUCT","-0.414866","negative","0.903695","0.533287","0.115581","0.119658","0.04549","0.075908"
"400","invalid request: content is empty","683fc2df5a72ce940b1203ad","","","","","","","","","","","","",""
"","","","1","103","1","en","product","-0.71465","negative","0.956562","0.432223","0.353107","0.088965","0.025631","0.020729"
"","","","1","28","1","en","wand","0","neutral","0.902311","0.310182","0.242085","0.107953","0.054657","0.089156"
"","","","1","79","1","en","lips","-0.640289","negative","0.924048","0.445355","0.183799","0.172783","0.104579","0.09194"
"","","","1","26","1","en","color","0","neutral","0.903695","0.098646","0.655851","0.046293","0.006925","0.0869"
"","","","1","33","1","en","applicator","0.654124","positive","0.916962","0.278934","0.368118","0.095668","0.085617","0.070171"
"","","","1","21","1","en","","","","","","","","",""
"","","","1","33","1","en","","","","","","","","",""
"","","","1","81","1","en","slighty darker color","0.287563","positive","0.993095","0.215068","0.039335","0.596117","0.016126","0.025295"
"","","","1","99","1","en","overall better product","0","neutral","0.913418","0.128729","0.476111","0.021989","0.009126","0.017949"
"","","","1","132","1","en","bit","0","neutral","0.990563","0.602047","0.35785","0.041555","0.00656","0.020528"
"","","","1","41","1","en","TEXTURE","0","neutral","0.918204","0.357344","0.143812","0.176881","0.113832","0.254477"
"","","","1","107","1","en","sheer","0.473549","positive","0.903095","0.050198","0.532859","0.039536","0.009868","0.022331"
"","","","1","126","1","en","applicator","0","neutral","0.993487","0.238272","0.404289","0.070792","0.057268","0.091128"
"","","","1","32","1","en","TEH PRODUCT","0.522084","positive","0.958975","0.156171","0.282487","0.099306","0.055443","0.086809"
"","","","1","20","1","en","","","","","","","","",""
"","","","1","50","1","en","fit","0.819726","positive","0.931304","0.139725","0.619031","0.065317","0.012218","0.022691"
"","","","1","58","1","en","lips","0","neutral","0.927501","0.455798","0.378707","0.118687","0.068175","0.062111"
"","","","1","47","1","en","","","","","","","","",""
"","","","1","19","1","en","color","0","neutral","0.922138","0.31534","0.123532","0.108699","0.018145","0.057268"
"","","","1","145","1","en","wider softer sponge","0.54583","positive","0.979726","0.213194","0.138875","0.079622","0.058067","0.055787"
"400","invalid request: content is empty","683fc2df5a72ce940cabf959","","","","","","","","","","","","",""
"","","","1","29","1","en","","","","","","","","",""
"","","","1","25","1","en","applicator","0","neutral","0.934069","0.064818","0.787018","0.013477","0.005483","0.0441"
"","","","1","66","1","en","applicator","-0.326117","negative","0.976103","0.549147","0.109249","0.247979","0.197093","0.13569"
"","","","1","96","1","en","shine","0.584324","positive","0.954733","0.624992","0.249471","0.035993","0.003695","0.015913"
"","","","1","40","1","en","color","0.777499","positive","0.994044","0.029212","0.7461","0.032146","0.002298","0.011853"
"","","","1","68","1","en","better moisturizing effect","0.804046","positive","0.915816","0.224369","0.271531","0.052075","0.023743","0.087629"
"","","","1","24","1","en","PRODUCT","-0.469721","negative","0.999084","0.121667","0.688611","0.066268","0.009997","0.013945"
"","","","1","121","1","en","satiny feeling","0.884508","positive","0.988408","0.440974","0.407254","0.142964","0.046343","0.047453"
"","","","1","49","1","en","","","","","","","","",""
"","","","1","76","1","en","long lastingness","0","neutral","0.978422","0.048413","0.694199","0.017721","0.005577","0.012272"
"400","invalid request: content is empty","683fc2df5a72ce920b12023d","","","","","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce920b12022d","","","","","","","","","","","","",""
"","","","1","9","1","en","color","0.438365","positive","0.927397","0","0","0","0","0"
"","","","1","45","1","en","brighter pink color","0.76386","positive","0.903291","0.007293","0.669835","0.021911","0.00834","0.014848"
"400","invalid request: content is empty","0e7fa6da5a72ce970ce19455","","","","","","","","","","","","",""
"400","invalid request: content is empty","0e7fa6da5a72ce970ce19375","","","","","","","","","","","","",""
"","","","1","20","1","en","quality","0.817694","positive","0.992383","0.109587","0.337878","0.129915","0.06977","0.082848"
"","","","1","26","1","en","HIGH QUAITY","0","neutral","0.95606","0.215333","0.127282","0.089825","0.031189","0.027276"
"","","","1","19","1","en","","","","","","","","",""
"","","","1","29","1","en","features natural look","0.491478","positive","0.989246","0.123772","0.165048","0.005249","0.012088","0.005359"
"","","","1","111","1","en","lip gloss","0","neutral","0.953007","0.181976","0.617119","0.114553","0.051448","0.070177"
"","","","1","38","1","en","product","0","neutral","0.980324","0.260395","0.361575","0.038213","0.026407","0.01399"
"","","","1","42","1","en","lips","0.292651","positive","0.999927","0.111121","0.714188","0.136271","0.037082","0.021728"
"","","","1","134","1","en","long time","0","neutral","0.917724","0.422923","0.265019","0.167556","0.183561","0.108248"
"400","invalid request: content is empty","683fc2df5a72ce9a0b1207ad","","","","","","","","","","","","",""
"","","","1","42","1","en","","","","","","","","",""
"400","invalid request: content is empty","683fc2df5a72ce9a0b12075d","","","","","","","","","","","","",""
"","","","1","44","1","en","","","","","","","","",""
"","","","1","13","1","en","","","","","","","","",""
